cell_gradient_2norm,epoch,forward_nfe,forward_time,mean_batch_nfe,mean_batch_time,model_gradient_2norm,test_forecast_loss,test_loss,test_nfe,test_time,train_forecast_loss,train_loss,validation_foreast_loss,validation_loss,validation_nfe,validation_time
2.6824172,109.0,2662.0,1.434271514415741,4907.75,4.818756312131882,13.57683,0.0801016,0.17709678,2692.0,3.3451995849609375,0.07237199,0.18047126,0.087918326,0.18032971,2698.0,2.832915782928467
3.2664566,110.0,2663.5,1.5571043491363525,4923.5,5.088465183973312,22.916683,0.076851554,0.17784667,2668.0,2.677821397781372,0.073298424,0.18042785,0.0851781,0.18168539,2710.0,2.801356077194214
2.0691152,111.0,2668.75,1.4406779110431671,4934.0,4.8643690049648285,25.839901,0.079830185,0.17428313,2680.0,2.8838725090026855,0.075116724,0.18099868,0.0859009,0.17748743,2698.0,2.932211399078369
3.2386222,112.0,2665.0,1.411783367395401,4924.25,4.80996036529541,26.049519,0.08427717,0.17354006,2680.0,2.948723793029785,0.075657494,0.17954594,0.08864653,0.17675418,2710.0,2.739407539367676
3.1006312,113.0,2659.0,1.4408364295959473,4917.5,4.898481369018555,16.838001,0.07664184,0.1725109,2686.0,2.928983211517334,0.0719388,0.17585161,0.082421266,0.17571846,2704.0,2.9915614128112793
2.1091266,114.0,2662.0,1.4522326290607452,4917.5,4.903903126716614,22.845095,0.083819374,0.17387728,2680.0,2.751929521560669,0.07354413,0.17884758,0.08949901,0.17823651,2704.0,2.8048324584960938
2.0936065,115.0,2665.75,1.4212334156036377,4951.25,4.829142063856125,16.424564,0.07517068,0.17286566,2674.0,2.699937582015991,0.0707991,0.17681347,0.081725605,0.17572623,2716.0,2.8185839653015137
2.0162444,116.0,2663.5,1.4133779406547546,4953.5,4.753109961748123,11.922895,0.07908393,0.17444229,2686.0,2.959174156188965,0.0695146,0.17567393,0.08677229,0.1784103,2704.0,3.075037717819214
2.830112,117.0,2659.0,1.4727984070777893,4998.5,5.087422698736191,29.560928,0.0754822,0.17003427,2674.0,2.6745259761810303,0.074230805,0.17636712,0.08228096,0.17299703,2698.0,2.8105885982513428
2.921707,118.0,2665.0,1.429301917552948,4975.25,4.880351722240448,24.888968,0.08114599,0.17097452,2686.0,2.9200565814971924,0.07345009,0.17653473,0.085457325,0.17494437,2704.0,2.811616897583008
